Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,24,-58.40000E-006,-20.30000E-012,3.90915E+000,966.00000E-003,4.24300E-006,3.90915E+000
1,1,25,-58.80000E-006,-40.00000E-012,4.07740E+000,1.00800E+000,10.13400E-006,4.07740E+000
1,1,26,-49.80000E-006,-37.50000E-012,4.24567E+000,1.05000E+000,14.85600E-006,4.24567E+000
1,1,27,-54.70000E-006,-29.20000E-012,4.41394E+000,1.09200E+000,12.93600E-006,4.41394E+000
1,1,28,-53.30000E-006,-18.30000E-012,4.58224E+000,1.13400E+000,5.53700E-006,4.58224E+000
1,1,29,-50.20000E-006,-9.30000E-012,4.75051E+000,1.17600E+000,-2.91200E-006,4.75051E+000
1,1,30,-54.90000E-006,-11.80000E-012,4.91875E+000,1.21800E+000,-9.62500E-006,4.91875E+000
1,1,31,-53.10000E-006,-6.90000E-012,5.08700E+000,1.26000E+000,-13.79000E-006,5.08700E+000
1,1,32,-50.90000E-006,-8.40000E-012,5.25527E+000,1.30200E+000,-13.69700E-006,5.25527E+000
1,1,33,-54.90000E-006,-8.20000E-012,5.42351E+000,1.34400E+000,-7.02500E-006,5.42351E+000
1,1,34,-52.30000E-006,-2.20000E-012,5.59188E+000,1.38600E+000,1.66300E-006,5.59188E+000
1,1,35,-56.00000E-006,-10.30000E-012,5.76016E+000,1.42800E+000,9.46600E-006,5.76016E+000
1,1,36,-59.60000E-006,-18.30000E-012,5.92839E+000,1.47000E+000,13.35800E-006,5.92839E+000
1,1,37,-54.80000E-006,-1.20000E-012,6.09663E+000,1.51200E+000,13.55000E-006,6.09663E+000
1,1,38,-54.80000E-006,2.60000E-012,6.26505E+000,1.55400E+000,7.60600E-006,6.26505E+000
1,1,39,-55.20000E-006,11.40000E-012,6.43331E+000,1.59600E+000,-272.00000E-009,6.43331E+000
1,1,40,-49.60000E-006,14.20000E-012,6.60156E+000,1.63800E+000,-9.01900E-006,6.60156E+000
1,1,41,-53.40000E-006,7.60000E-012,6.76982E+000,1.68000E+000,-13.24600E-006,6.76982E+000
1,1,42,-54.70000E-006,1.30000E-012,6.93805E+000,1.72200E+000,-13.72600E-006,6.93805E+000
1,1,43,-49.70000E-006,-8.20000E-012,7.10628E+000,1.76400E+000,-9.12900E-006,7.10628E+000
1,1,44,-53.70000E-006,-2.80000E-012,7.27454E+000,1.80600E+000,-2.03700E-006,7.27454E+000
1,1,45,-54.20000E-006,-17.20000E-012,7.44279E+000,1.84800E+000,7.48400E-006,7.44279E+000
1,1,46,-49.10000E-006,-8.10000E-012,7.61106E+000,1.89000E+000,12.36900E-006,7.61106E+000
1,1,47,-57.60000E-006,-800.00000E-015,7.77932E+000,1.93200E+000,14.57500E-006,7.77932E+000
1,1,48,-57.80000E-006,2.80000E-012,7.94756E+000,1.97400E+000,11.18200E-006,7.94756E+000
1,1,49,-54.30000E-006,6.10000E-012,8.11588E+000,2.01600E+000,3.23800E-006,8.11588E+000
1,1,50,-58.50000E-006,8.90000E-012,8.28415E+000,2.05800E+000,-5.69900E-006,8.28415E+000
1,1,51,-52.60000E-006,9.70000E-012,8.45240E+000,2.10000E+000,-11.10100E-006,8.45240E+000
1,1,52,-50.40000E-006,9.40000E-012,8.62149E+000,2.14200E+000,-13.57400E-006,8.62149E+000
1,1,53,-54.90000E-006,3.80000E-012,8.78976E+000,2.18400E+000,-8.51500E-006,8.78976E+000
1,1,54,-51.60000E-006,1.60000E-012,8.95798E+000,2.22600E+000,-970.00000E-009,8.95798E+000
1,1,55,-51.70000E-006,-2.40000E-012,9.12623E+000,2.26800E+000,8.49200E-006,9.12623E+000
1,1,56,-55.30000E-006,-4.20000E-012,9.29467E+000,2.31000E+000,13.26200E-006,9.29467E+000
1,1,57,-50.30000E-006,-4.60000E-012,9.46291E+000,2.35200E+000,13.79600E-006,9.46291E+000
1,1,58,-52.20000E-006,0.00000E+000,9.63115E+000,2.39400E+000,9.14200E-006,9.63115E+000
1,1,59,-55.70000E-006,-200.00000E-015,9.79942E+000,2.43600E+000,2.00600E-006,9.79942E+000
1,1,60,-53.60000E-006,1.60000E-012,9.96765E+000,2.47800E+000,-7.30900E-006,9.96765E+000
1,1,61,-56.70000E-006,-6.70000E-012,10.13591E+000,2.52000E+000,-12.23000E-006,10.13591E+000
1,1,62,-58.40000E-006,-6.90000E-012,10.30417E+000,2.56200E+000,-14.49300E-006,10.30417E+000
1,1,63,-49.20000E-006,200.00000E-015,10.47245E+000,2.60400E+000,-11.18600E-006,10.47245E+000
1,1,64,-53.70000E-006,-11.80000E-012,10.64069E+000,2.64600E+000,-3.32900E-006,10.64069E+000
1,1,65,-54.40000E-006,-10.40000E-012,10.80895E+000,2.68800E+000,5.42000E-006,10.80895E+000
1,1,66,-49.20000E-006,115.60000E-012,10.97748E+000,2.73000E+000,12.13600E-006,10.97748E+000
1,1,67,-54.20000E-006,11.40000E-012,11.14573E+000,2.77200E+000,14.58900E-006,11.14573E+000
1,1,68,-53.70000E-006,-12.60000E-012,11.31399E+000,2.81400E+000,11.50600E-006,11.31399E+000
1,1,69,-49.50000E-006,-16.60000E-012,11.48236E+000,2.85600E+000,3.10200E-006,11.48236E+000
1,1,70,-54.20000E-006,-19.80000E-012,11.65062E+000,2.89800E+000,-5.78000E-006,11.65062E+000
1,1,71,-53.20000E-006,-24.00000E-012,11.81889E+000,2.94000E+000,-11.24600E-006,11.81889E+000
1,1,72,-53.40000E-006,-12.60000E-012,11.98712E+000,2.98200E+000,-14.73100E-006,11.98712E+000
1,1,73,-58.70000E-006,2.20000E-012,12.15535E+000,3.02400E+000,-12.64400E-006,12.15535E+000
1,1,74,-54.80000E-006,-4.30000E-012,12.32467E+000,3.06600E+000,738.00000E-009,12.32467E+000
1,1,75,-53.70000E-006,-4.50000E-012,12.49306E+000,3.10800E+000,9.42500E-006,12.49306E+000
1,1,76,-54.90000E-006,-400.00000E-015,12.66130E+000,3.15000E+000,13.40000E-006,12.66130E+000
1,1,77,-50.70000E-006,5.80000E-012,12.82958E+000,3.19200E+000,13.48400E-006,12.82958E+000
1,1,78,-51.70000E-006,7.00000E-012,12.99781E+000,3.23400E+000,8.69200E-006,12.99781E+000
1,1,79,-54.90000E-006,6.30000E-012,13.16611E+000,3.27600E+000,667.00000E-009,13.16611E+000
1,1,80,-49.40000E-006,7.60000E-012,13.33438E+000,3.31800E+000,-8.61500E-006,13.33438E+000
1,1,81,-52.90000E-006,26.30000E-012,13.50263E+000,3.36000E+000,-13.19900E-006,13.50263E+000
1,1,82,-54.90000E-006,13.20000E-012,13.67087E+000,3.40200E+000,-14.08700E-006,13.67087E+000
1,1,83,-49.50000E-006,23.20000E-012,13.83939E+000,3.44400E+000,-9.05000E-006,13.83939E+000
1,1,84,-55.00000E-006,27.90000E-012,14.00762E+000,3.48600E+000,-1.44700E-006,14.00762E+000
1,1,85,-57.90000E-006,12.10000E-012,14.17585E+000,3.52800E+000,8.14800E-006,14.17585E+000
1,1,86,-53.10000E-006,-1.20000E-012,14.34410E+000,3.57000E+000,12.95300E-006,14.34410E+000
1,1,87,-58.00000E-006,21.90000E-012,14.51236E+000,3.61200E+000,14.40400E-006,14.51236E+000
1,1,88,-53.60000E-006,8.50000E-012,14.68071E+000,3.65400E+000,9.59100E-006,14.68071E+000
1,1,89,-49.20000E-006,4.20000E-012,14.84898E+000,3.69600E+000,2.64700E-006,14.84898E+000
1,1,90,-53.80000E-006,4.90000E-012,15.01722E+000,3.73800E+000,-6.52100E-006,15.01722E+000
1,1,91,-52.30000E-006,5.40000E-012,15.18545E+000,3.78000E+000,-11.62600E-006,15.18545E+000
1,1,92,-49.80000E-006,5.70000E-012,15.35388E+000,3.82200E+000,-14.59200E-006,15.35388E+000
1,1,93,-54.50000E-006,7.40000E-012,15.52212E+000,3.86400E+000,-11.26400E-006,15.52212E+000
1,1,94,-51.30000E-006,6.70000E-012,15.69035E+000,3.90600E+000,-3.47000E-006,15.69035E+000
1,1,95,-50.70000E-006,6.30000E-012,15.85861E+000,3.94800E+000,5.30200E-006,15.85861E+000
1,1,96,-54.10000E-006,6.30000E-012,16.02685E+000,3.99000E+000,10.84200E-006,16.02685E+000
1,1,97,-53.00000E-006,8.10000E-012,16.19509E+000,4.03200E+000,15.07300E-006,16.19509E+000
1,1,98,-54.90000E-006,8.90000E-012,16.36338E+000,4.07400E+000,12.60500E-006,16.36338E+000
1,1,99,-58.10000E-006,10.20000E-012,16.53166E+000,4.11600E+000,4.88200E-006,16.53166E+000
1,1,100,-52.30000E-006,8.00000E-012,16.69992E+000,4.15800E+000,-3.65400E-006,16.69992E+000
1,1,101,-51.90000E-006,9.40000E-012,16.86820E+000,4.20000E+000,-9.94200E-006,16.86820E+000
1,1,102,-54.70000E-006,11.60000E-012,17.03644E+000,4.24200E+000,-14.68200E-006,17.03644E+000
1,1,103,-48.70000E-006,10.30000E-012,17.20543E+000,4.28390E+000,-10.25600E-006,17.20543E+000
1,1,104,-53.00000E-006,10.20000E-012,17.37369E+000,4.32600E+000,-2.85700E-006,17.37369E+000
1,1,105,-54.40000E-006,9.20000E-012,17.54199E+000,4.36800E+000,6.48200E-006,17.54199E+000
1,1,106,-48.90000E-006,11.90000E-012,17.71024E+000,4.41000E+000,11.65700E-006,17.71024E+000
1,1,107,-53.50000E-006,14.40000E-012,17.87850E+000,4.45200E+000,14.54600E-006,17.87850E+000
1,1,108,-53.00000E-006,14.50000E-012,18.04677E+000,4.49400E+000,12.16200E-006,18.04677E+000
1,1,109,-51.90000E-006,19.20000E-012,18.23801E+000,4.53600E+000,-13.14600E-006,18.23801E+000
1,1,110,-58.10000E-006,13.30000E-012,18.40625E+000,4.57800E+000,-5.87400E-006,18.40625E+000
1,1,111,-55.40000E-006,10.10000E-012,18.57451E+000,4.62000E+000,2.52800E-006,18.57451E+000
1,1,112,-53.20000E-006,13.30000E-012,18.75234E+000,4.66200E+000,-13.17800E-006,18.75234E+000
1,1,113,-54.10000E-006,6.60000E-012,18.92059E+000,4.70400E+000,-13.70800E-006,18.92059E+000
1,1,114,-47.60000E-006,387.90000E-012,19.08883E+000,4.74600E+000,-8.92500E-006,19.08883E+000
1,1,115,-51.70000E-006,178.90000E-012,19.25710E+000,4.78800E+000,-1.73900E-006,19.25710E+000
1,1,116,-54.00000E-006,17.60000E-012,19.42535E+000,4.83000E+000,7.98300E-006,19.42535E+000
1,1,117,-50.00000E-006,14.20000E-012,19.59361E+000,4.87200E+000,13.10900E-006,19.59361E+000
1,1,118,-51.60000E-006,13.70000E-012,19.76197E+000,4.91400E+000,14.18700E-006,19.76197E+000
1,1,119,-54.30000E-006,15.40000E-012,19.93022E+000,4.95600E+000,9.72100E-006,19.93022E+000
1,1,120,-48.40000E-006,18.20000E-012,20.09848E+000,4.99800E+000,2.48800E-006,20.09848E+000
1,1,121,-53.00000E-006,24.40000E-012,20.26674E+000,5.04000E+000,-6.99000E-006,20.26674E+000
1,1,122,-57.90000E-006,23.80000E-012,20.43496E+000,5.08200E+000,-11.93300E-006,20.43496E+000
1,1,123,-52.60000E-006,26.10000E-012,20.60322E+000,5.12400E+000,-14.64700E-006,20.60322E+000
1,1,124,-56.60000E-006,30.00000E-012,20.77149E+000,5.16600E+000,-11.39900E-006,20.77149E+000
1,1,125,-54.10000E-006,37.90000E-012,20.93973E+000,5.20800E+000,-3.42000E-006,20.93973E+000
1,1,126,-48.60000E-006,34.30000E-012,21.10799E+000,5.25000E+000,5.38000E-006,21.10799E+000
1,1,127,-53.30000E-006,31.20000E-012,21.27626E+000,5.29200E+000,11.22200E-006,21.27626E+000
1,1,128,-53.10000E-006,32.10000E-012,21.44451E+000,5.33400E+000,14.74200E-006,21.44451E+000
1,1,129,-48.70000E-006,32.90000E-012,21.61273E+000,5.37600E+000,12.54900E-006,21.61273E+000
1,1,130,-53.40000E-006,32.00000E-012,21.78100E+000,5.41800E+000,4.60400E-006,21.78100E+000
1,1,131,-51.90000E-006,42.30000E-012,21.94926E+000,5.46000E+000,-3.96000E-006,21.94926E+000
1,1,132,-49.20000E-006,44.20000E-012,22.11749E+000,5.50200E+000,-9.99400E-006,22.11749E+000
1,1,133,-53.50000E-006,47.60000E-012,22.28573E+000,5.54400E+000,-14.83600E-006,22.28573E+000
1,1,134,-53.60000E-006,52.70000E-012,22.45398E+000,5.58600E+000,-13.07100E-006,22.45398E+000
1,1,135,-54.20000E-006,57.40000E-012,22.62223E+000,5.62800E+000,-5.84100E-006,22.62223E+000
1,1,136,-57.60000E-006,56.60000E-012,22.79059E+000,5.67000E+000,3.10300E-006,22.79059E+000
1,1,137,-53.00000E-006,60.40000E-012,22.95884E+000,5.71200E+000,9.75300E-006,22.95884E+000
1,1,138,-50.30000E-006,52.10000E-012,23.12708E+000,5.75400E+000,14.39600E-006,23.12708E+000
1,1,139,-54.40000E-006,65.00000E-012,23.29533E+000,5.79600E+000,13.65600E-006,23.29533E+000
1,1,140,-49.80000E-006,65.40000E-012,23.46358E+000,5.83800E+000,6.68100E-006,23.46358E+000
1,1,141,-51.30000E-006,64.90000E-012,23.63182E+000,5.88000E+000,-1.52300E-006,23.63182E+000
1,1,142,-53.90000E-006,63.30000E-012,23.80008E+000,5.92200E+000,-9.43500E-006,23.80008E+000
1,1,143,-48.30000E-006,66.70000E-012,23.96831E+000,5.96400E+000,-13.40400E-006,23.96831E+000
1,1,144,-51.60000E-006,65.90000E-012,24.13655E+000,6.00600E+000,-13.69500E-006,24.13655E+000
1,1,145,-53.70000E-006,64.00000E-012,24.30483E+000,6.04800E+000,-7.95100E-006,24.30483E+000
1,1,146,-49.80000E-006,60.50000E-012,24.47307E+000,6.09000E+000,97.00000E-009,24.47307E+000
1,1,147,-56.20000E-006,46.90000E-012,24.64131E+000,6.13200E+000,9.06600E-006,24.64131E+000
1,1,148,-57.60000E-006,50.70000E-012,24.80959E+000,6.17400E+000,13.28200E-006,24.80959E+000
1,1,149,-51.60000E-006,80.90000E-012,24.97784E+000,6.21600E+000,13.60600E-006,24.97784E+000
1,1,150,-54.30000E-006,47.70000E-012,25.14607E+000,6.25800E+000,8.89300E-006,25.14607E+000
1,1,151,-53.10000E-006,44.20000E-012,25.31434E+000,6.30000E+000,1.33600E-006,25.31434E+000
1,1,152,-48.40000E-006,43.00000E-012,25.48258E+000,6.34200E+000,-8.28400E-006,25.48258E+000
1,1,153,-52.50000E-006,-57.30000E-012,25.65081E+000,6.38400E+000,-12.96600E-006,25.65081E+000
1,1,154,-52.30000E-006,32.60000E-012,25.81908E+000,6.42600E+000,-14.34500E-006,25.81908E+000
1,1,155,-48.50000E-006,23.90000E-012,25.98733E+000,6.46800E+000,-9.56900E-006,25.98733E+000
1,1,156,-53.20000E-006,17.70000E-012,26.15558E+000,6.51000E+000,-2.44800E-006,26.15558E+000
1,1,157,-51.30000E-006,19.30000E-012,26.32384E+000,6.55200E+000,7.17200E-006,26.32384E+000
1,1,158,-49.20000E-006,31.80000E-012,26.49208E+000,6.59400E+000,12.24000E-006,26.49208E+000
1,1,159,-56.70000E-006,31.90000E-012,26.66036E+000,6.63600E+000,14.51600E-006,26.66036E+000
1,1,160,-54.10000E-006,19.90000E-012,26.82862E+000,6.67800E+000,10.85100E-006,26.82862E+000
1,1,161,-53.80000E-006,10.30000E-012,26.99686E+000,6.72000E+000,3.20400E-006,26.99686E+000
1,1,162,-57.20000E-006,-6.90000E-012,27.16511E+000,6.76200E+000,-5.84300E-006,27.16511E+000
1,1,163,-50.40000E-006,37.80000E-012,27.33338E+000,6.80400E+000,-11.43400E-006,27.33338E+000
1,1,164,-50.00000E-006,23.30000E-012,27.50161E+000,6.84600E+000,-14.64200E-006,27.50161E+000
1,1,165,-53.30000E-006,31.80000E-012,27.66985E+000,6.88800E+000,-12.31900E-006,27.66985E+000
1,1,166,-48.60000E-006,25.60000E-012,27.83812E+000,6.93000E+000,-3.89100E-006,27.83812E+000
1,1,167,-51.00000E-006,4.20000E-012,28.00636E+000,6.97200E+000,4.67200E-006,28.00636E+000
1,1,168,-53.40000E-006,16.50000E-012,28.17461E+000,7.01400E+000,10.56000E-006,28.17461E+000
1,1,169,-48.70000E-006,27.30000E-012,28.34289E+000,7.05600E+000,14.95900E-006,28.34289E+000
1,1,170,-51.70000E-006,16.00000E-012,28.51112E+000,7.09800E+000,12.62300E-006,28.51112E+000
1,1,171,-54.70000E-006,16.80000E-012,28.67937E+000,7.14000E+000,5.16400E-006,28.67937E+000
1,1,172,-51.60000E-006,15.60000E-012,28.84764E+000,7.18200E+000,-3.50500E-006,28.84764E+000
1,1,173,-55.90000E-006,12.00000E-012,29.01588E+000,7.22400E+000,-9.79500E-006,29.01588E+000
1,1,174,-56.90000E-006,15.00000E-012,29.18411E+000,7.26600E+000,-14.61100E-006,29.18411E+000
1,1,175,-49.50000E-006,16.90000E-012,29.35236E+000,7.30800E+000,-13.25600E-006,29.35236E+000
1,1,176,-52.20000E-006,17.50000E-012,29.52109E+000,7.35000E+000,-3.84000E-006,29.52109E+000
1,1,177,-52.60000E-006,16.90000E-012,29.68935E+000,7.39200E+000,4.83700E-006,29.68935E+000
1,1,178,-47.60000E-006,18.50000E-012,29.85842E+000,7.43400E+000,13.28500E-006,29.85842E+000
1,1,179,-52.60000E-006,17.80000E-012,30.02668E+000,7.47600E+000,13.58000E-006,30.02668E+000
1,1,180,-52.10000E-006,18.20000E-012,30.19491E+000,7.51800E+000,8.91300E-006,30.19491E+000
1,1,181,-48.20000E-006,18.30000E-012,30.36319E+000,7.56000E+000,1.16800E-006,30.36319E+000
1,1,182,-52.50000E-006,21.50000E-012,30.53159E+000,7.60200E+000,-8.86400E-006,30.53159E+000
1,1,183,-51.10000E-006,23.40000E-012,30.69981E+000,7.64400E+000,-13.19700E-006,30.69981E+000
1,1,184,-51.50000E-006,21.30000E-012,30.86810E+000,7.68600E+000,-13.76200E-006,30.86810E+000
1,1,185,-56.40000E-006,18.80000E-012,31.03636E+000,7.72800E+000,-8.95800E-006,31.03636E+000
1,1,186,-54.20000E-006,19.60000E-012,31.20459E+000,7.77000E+000,-1.64500E-006,31.20459E+000
1,1,187,-50.80000E-006,20.10000E-012,31.37284E+000,7.81200E+000,8.19200E-006,31.37284E+000
1,1,188,-53.40000E-006,21.00000E-012,31.54109E+000,7.85400E+000,12.97900E-006,31.54109E+000
1,1,189,-49.60000E-006,22.50000E-012,31.70932E+000,7.89600E+000,14.67200E-006,31.70932E+000
1,1,190,-50.20000E-006,17.40000E-012,31.87759E+000,7.93800E+000,10.04700E-006,31.87759E+000
1,1,191,-53.30000E-006,17.80000E-012,32.04583E+000,7.98000E+000,2.70800E-006,32.04583E+000
1,1,192,-48.70000E-006,16.50000E-012,32.21407E+000,8.02200E+000,-6.46700E-006,32.21407E+000
1,1,193,-50.20000E-006,15.50000E-012,32.38236E+000,8.06400E+000,-11.98200E-006,32.38236E+000
1,1,194,-53.20000E-006,11.20000E-012,32.55059E+000,8.10600E+000,-14.60200E-006,32.55059E+000
1,1,195,-48.00000E-006,7.10000E-012,32.71883E+000,8.14800E+000,-11.69400E-006,32.71883E+000
1,1,196,-52.50000E-006,5.10000E-012,32.88740E+000,8.19000E+000,-2.40100E-006,32.88740E+000
1,1,197,-57.20000E-006,7.80000E-012,33.05564E+000,8.23200E+000,7.07800E-006,33.05564E+000
1,1,198,-51.80000E-006,15.20000E-012,33.22388E+000,8.27400E+000,12.13600E-006,33.22388E+000
1,1,199,-56.00000E-006,26.90000E-012,33.39215E+000,8.31600E+000,14.58300E-006,33.39215E+000
1,1,200,-52.80000E-006,31.40000E-012,33.56038E+000,8.35800E+000,11.40000E-006,33.56038E+000
1,1,201,-47.80000E-006,36.70000E-012,33.72862E+000,8.40000E+000,3.56400E-006,33.72862E+000
1,1,202,-52.00000E-006,30.00000E-012,33.89691E+000,8.44200E+000,-5.45600E-006,33.89691E+000
1,1,203,-52.10000E-006,35.30000E-012,34.06523E+000,8.48400E+000,-11.43800E-006,34.06523E+000
1,1,204,-47.80000E-006,46.00000E-012,34.23347E+000,8.52600E+000,-14.68900E-006,34.23347E+000
1,1,205,-52.00000E-006,54.90000E-012,34.40176E+000,8.56800E+000,-12.11100E-006,34.40176E+000
1,1,206,-51.30000E-006,51.40000E-012,34.57004E+000,8.61000E+000,-3.66700E-006,34.57004E+000
1,1,207,-47.80000E-006,50.70000E-012,34.73831E+000,8.65200E+000,5.09000E-006,34.73831E+000
1,1,208,-52.70000E-006,52.60000E-012,34.90659E+000,8.69400E+000,11.02200E-006,34.90659E+000
1,1,209,-54.20000E-006,40.70000E-012,35.07484E+000,8.73600E+000,14.88600E-006,35.07484E+000
1,1,210,-52.20000E-006,36.90000E-012,35.24310E+000,8.77800E+000,12.47300E-006,35.24310E+000
1,1,211,-56.60000E-006,35.20000E-012,35.41139E+000,8.82000E+000,4.61600E-006,35.41139E+000
1,1,212,-51.30000E-006,40.10000E-012,35.57967E+000,8.86200E+000,-4.04600E-006,35.57967E+000
1,1,213,-50.00000E-006,41.80000E-012,35.77061E+000,8.90400E+000,300.00000E-009,35.77061E+000
1,1,214,-53.30000E-006,42.30000E-012,35.93885E+000,8.94600E+000,9.06800E-006,35.93885E+000
1,1,215,-48.40000E-006,45.30000E-012,36.10710E+000,8.98800E+000,13.32400E-006,36.10710E+000
1,1,216,-51.10000E-006,51.40000E-012,36.28559E+000,9.02990E+000,-7.57800E-006,36.28559E+000
1,1,217,-52.90000E-006,51.30000E-012,36.45384E+000,9.07200E+000,413.00000E-009,36.45384E+000
1,1,218,-46.70000E-006,52.60000E-012,36.62213E+000,9.11400E+000,9.24300E-006,36.62213E+000
1,1,219,-51.00000E-006,54.80000E-012,36.79054E+000,9.15600E+000,13.49800E-006,36.79054E+000
1,1,220,-52.90000E-006,58.80000E-012,36.95878E+000,9.19800E+000,12.68200E-006,36.95878E+000
1,1,221,-49.90000E-006,60.90000E-012,37.12703E+000,9.24000E+000,8.17100E-006,37.12703E+000
1,1,222,-55.70000E-006,39.10000E-012,37.29531E+000,9.28200E+000,19.00000E-009,37.29531E+000
1,1,223,-55.40000E-006,65.00000E-012,37.46355E+000,9.32400E+000,-8.92900E-006,37.46355E+000
1,1,224,-50.90000E-006,64.80000E-012,37.63184E+000,9.36600E+000,-13.20200E-006,37.63184E+000
1,1,225,-52.10000E-006,68.60000E-012,37.80051E+000,9.40800E+000,-13.73000E-006,37.80051E+000
1,1,226,-51.50000E-006,68.10000E-012,37.96876E+000,9.45000E+000,-6.96700E-006,37.96876E+000
1,1,227,-47.70000E-006,69.00000E-012,38.13701E+000,9.49200E+000,1.16800E-006,38.13701E+000
1,1,228,-52.40000E-006,72.10000E-012,38.30528E+000,9.53400E+000,9.40400E-006,38.30528E+000
1,1,229,-49.50000E-006,64.60000E-012,38.48741E+000,9.57600E+000,3.75600E-006,38.48741E+000
1,1,230,-49.20000E-006,75.50000E-012,38.65564E+000,9.61800E+000,9.87600E-006,38.65564E+000
1,1,231,-52.70000E-006,84.90000E-012,38.82391E+000,9.66000E+000,14.75900E-006,38.82391E+000
1,1,232,-48.70000E-006,98.70000E-012,38.99216E+000,9.70200E+000,13.16600E-006,38.99216E+000
1,1,233,-51.70000E-006,102.40000E-012,39.16040E+000,9.74400E+000,6.12100E-006,39.16040E+000
1,1,234,-56.90000E-006,99.90000E-012,39.32866E+000,9.78600E+000,-2.22400E-006,39.32866E+000
1,1,235,-51.80000E-006,107.60000E-012,39.49690E+000,9.82800E+000,-9.57400E-006,39.49690E+000
1,1,236,-53.70000E-006,93.30000E-012,39.66518E+000,9.87000E+000,-13.61700E-006,39.66518E+000
1,1,237,-54.00000E-006,93.90000E-012,39.83345E+000,9.91200E+000,-13.80800E-006,39.83345E+000
1,1,238,-47.40000E-006,101.90000E-012,40.00169E+000,9.95400E+000,-7.23900E-006,40.00169E+000
1,1,239,-50.60000E-006,95.00000E-012,40.17009E+000,9.99600E+000,1.75200E-006,40.17009E+000
1,1,240,-52.50000E-006,99.40000E-012,40.33835E+000,10.03800E+000,9.49300E-006,40.33835E+000
1,1,241,-47.30000E-006,98.90000E-012,40.50661E+000,10.08000E+000,13.46100E-006,40.50661E+000
1,1,242,-51.20000E-006,86.50000E-012,40.67484E+000,10.12200E+000,13.91900E-006,40.67484E+000
1,1,243,-52.40000E-006,108.00000E-012,40.84342E+000,10.16400E+000,6.43200E-006,40.84342E+000
1,1,244,-45.50000E-006,76.00000E-012,41.01167E+000,10.20600E+000,-1.81700E-006,41.01167E+000
1,1,245,-52.20000E-006,103.30000E-012,41.17989E+000,10.24800E+000,-9.65200E-006,41.17989E+000
1,1,246,-54.20000E-006,118.50000E-012,41.34815E+000,10.29000E+000,-13.48100E-006,41.34815E+000
1,1,247,-51.30000E-006,115.10000E-012,41.51641E+000,10.33200E+000,-13.68000E-006,41.51641E+000
1,1,248,-55.80000E-006,123.50000E-012,41.68468E+000,10.37400E+000,-7.93000E-006,41.68468E+000
1,1,249,-51.90000E-006,141.00000E-012,41.85294E+000,10.41600E+000,117.00000E-009,41.85294E+000
