Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,109,-56.60000E-006,12.10000E-012,18.23962E+000,4.53600E+000,8.77500E-006,18.23962E+000
1,1,110,-58.70000E-006,7.60000E-012,18.40785E+000,4.57800E+000,13.09700E-006,18.40785E+000
1,1,111,-50.10000E-006,13.40000E-012,18.57613E+000,4.62000E+000,13.92000E-006,18.57613E+000
1,1,112,-53.10000E-006,12.50000E-012,18.75456E+000,4.66200E+000,-421.00000E-009,18.75456E+000
1,1,113,-54.50000E-006,13.60000E-012,18.92292E+000,4.70400E+000,9.26800E-006,18.92292E+000
1,1,114,-48.90000E-006,15.40000E-012,19.09123E+000,4.74600E+000,13.42400E-006,19.09123E+000
1,1,115,-54.30000E-006,15.80000E-012,19.25959E+000,4.78800E+000,13.80400E-006,19.25959E+000
1,1,116,-54.40000E-006,16.70000E-012,19.42783E+000,4.83000E+000,7.70900E-006,19.42783E+000
1,1,117,-49.60000E-006,16.30000E-012,19.59611E+000,4.87200E+000,-733.00000E-009,19.59611E+000
1,1,118,-54.20000E-006,18.30000E-012,19.76440E+000,4.91400E+000,-9.36300E-006,19.76440E+000
1,1,119,-52.90000E-006,20.30000E-012,19.93263E+000,4.95600E+000,-13.39300E-006,19.93263E+000
1,1,120,-51.80000E-006,22.30000E-012,20.10090E+000,4.99800E+000,-13.59400E-006,20.10090E+000
1,1,121,-57.60000E-006,24.10000E-012,20.26919E+000,5.04000E+000,-7.72200E-006,20.26919E+000
1,1,122,-56.40000E-006,26.10000E-012,20.43745E+000,5.08200E+000,550.00000E-009,20.43745E+000
1,1,123,-52.30000E-006,29.70000E-012,20.60568E+000,5.12400E+000,9.06200E-006,20.60568E+000
1,1,124,-54.50000E-006,28.70000E-012,20.77419E+000,5.16600E+000,13.68200E-006,20.77419E+000
1,1,125,-52.20000E-006,29.80000E-012,20.94243E+000,5.20800E+000,13.81600E-006,20.94243E+000
1,1,126,-50.80000E-006,33.10000E-012,21.11069E+000,5.25000E+000,7.10900E-006,21.11069E+000
1,1,127,-54.90000E-006,50.80000E-012,21.27895E+000,5.29200E+000,-1.27200E-006,21.27895E+000
1,1,128,-51.60000E-006,47.10000E-012,21.44720E+000,5.33400E+000,-9.48800E-006,21.44720E+000
1,1,129,-51.70000E-006,40.30000E-012,21.61546E+000,5.37600E+000,-13.37200E-006,21.61546E+000
1,1,130,-54.90000E-006,41.50000E-012,21.78372E+000,5.41800E+000,-13.73800E-006,21.78372E+000
1,1,131,-50.50000E-006,18.00000E-012,21.95198E+000,5.46000E+000,-7.67200E-006,21.95198E+000
1,1,132,-52.40000E-006,45.60000E-012,22.12023E+000,5.50200E+000,475.00000E-009,22.12023E+000
1,1,133,-58.50000E-006,49.40000E-012,22.28850E+000,5.54400E+000,9.28500E-006,22.28850E+000
1,1,134,-53.70000E-006,51.00000E-012,22.45672E+000,5.58600E+000,13.39400E-006,22.45672E+000
1,1,135,-55.80000E-006,62.40000E-012,22.62497E+000,5.62800E+000,13.52400E-006,22.62497E+000
1,1,136,-54.90000E-006,59.20000E-012,22.79333E+000,5.67000E+000,8.31200E-006,22.79333E+000
1,1,137,-49.40000E-006,61.80000E-012,22.96158E+000,5.71200E+000,125.00000E-009,22.96158E+000
1,1,138,-52.50000E-006,66.90000E-012,23.12983E+000,5.75400E+000,-9.00500E-006,23.12983E+000
1,1,139,-54.60000E-006,67.10000E-012,23.29810E+000,5.79600E+000,-13.32000E-006,23.29810E+000
1,1,140,-49.40000E-006,72.00000E-012,23.46636E+000,5.83800E+000,-13.53300E-006,23.46636E+000
1,1,141,-53.00000E-006,75.80000E-012,23.63458E+000,5.88000E+000,-8.81400E-006,23.63458E+000
1,1,142,-54.40000E-006,83.70000E-012,23.80291E+000,5.92200E+000,-823.00000E-009,23.80291E+000
1,1,143,-48.90000E-006,88.10000E-012,23.97117E+000,5.96400E+000,8.94800E-006,23.97117E+000
1,1,144,-53.40000E-006,90.80000E-012,24.13941E+000,6.00600E+000,13.23000E-006,24.13941E+000
1,1,145,-57.30000E-006,91.20000E-012,24.30766E+000,6.04800E+000,13.97900E-006,24.30766E+000
1,1,146,-52.70000E-006,96.60000E-012,24.47593E+000,6.09000E+000,9.16000E-006,24.47593E+000
1,1,147,-57.80000E-006,95.60000E-012,24.64417E+000,6.13200E+000,1.76300E-006,24.64417E+000
1,1,148,-55.10000E-006,100.30000E-012,24.81242E+000,6.17400E+000,-7.88500E-006,24.81242E+000
1,1,149,-48.90000E-006,99.70000E-012,24.98078E+000,6.21600E+000,-13.02400E-006,24.98078E+000
1,1,150,-54.40000E-006,101.40000E-012,25.14903E+000,6.25800E+000,-14.12000E-006,25.14903E+000
1,1,151,-53.00000E-006,101.10000E-012,25.31729E+000,6.30000E+000,-9.30200E-006,25.31729E+000
1,1,152,-50.80000E-006,100.80000E-012,25.48551E+000,6.34200E+000,-2.27500E-006,25.48551E+000
1,1,153,-54.60000E-006,96.00000E-012,25.65376E+000,6.38400E+000,7.38600E-006,25.65376E+000
1,1,154,-51.70000E-006,91.90000E-012,25.82204E+000,6.42600E+000,12.58900E-006,25.82204E+000
1,1,155,-49.90000E-006,89.10000E-012,25.99028E+000,6.46800E+000,14.55200E-006,25.99028E+000
1,1,156,-54.80000E-006,84.40000E-012,26.15853E+000,6.51000E+000,10.67500E-006,26.15853E+000
1,1,157,-52.60000E-006,90.30000E-012,26.32681E+000,6.55200E+000,2.96400E-006,26.32681E+000
1,1,158,-55.40000E-006,77.20000E-012,26.49506E+000,6.59400E+000,-6.22900E-006,26.49506E+000
1,1,159,-58.90000E-006,69.10000E-012,26.66329E+000,6.63600E+000,-11.90600E-006,26.66329E+000
1,1,160,-53.60000E-006,64.50000E-012,26.83156E+000,6.67800E+000,-14.29700E-006,26.83156E+000
1,1,161,-51.50000E-006,61.80000E-012,26.99981E+000,6.72000E+000,-11.87100E-006,26.99981E+000
1,1,162,-54.30000E-006,56.40000E-012,27.16806E+000,6.76200E+000,-3.57200E-006,27.16806E+000
1,1,163,-49.50000E-006,50.20000E-012,27.33631E+000,6.80400E+000,5.14300E-006,27.33631E+000
1,1,164,-52.30000E-006,44.60000E-012,27.50456E+000,6.84600E+000,10.95400E-006,27.50456E+000
1,1,165,-54.60000E-006,46.30000E-012,27.67281E+000,6.88800E+000,14.89200E-006,27.67281E+000
1,1,166,-48.40000E-006,42.70000E-012,27.84108E+000,6.93000E+000,12.46200E-006,27.84108E+000
1,1,167,-52.80000E-006,40.00000E-012,28.00931E+000,6.97200E+000,4.63800E-006,28.00931E+000
1,1,168,-54.40000E-006,38.80000E-012,28.17757E+000,7.01400E+000,-3.97100E-006,28.17757E+000
1,1,169,-49.00000E-006,36.40000E-012,28.34584E+000,7.05600E+000,-10.25700E-006,28.34584E+000
1,1,170,-56.30000E-006,34.30000E-012,28.51407E+000,7.09800E+000,-15.19600E-006,28.51407E+000
1,1,171,-57.70000E-006,32.90000E-012,28.68233E+000,7.14000E+000,-12.99200E-006,28.68233E+000
1,1,172,-52.60000E-006,31.90000E-012,28.85060E+000,7.18200E+000,-5.26700E-006,28.85060E+000
1,1,173,-55.10000E-006,31.40000E-012,29.01885E+000,7.22400E+000,3.17900E-006,29.01885E+000
1,1,174,-53.90000E-006,28.90000E-012,29.18713E+000,7.26600E+000,9.88400E-006,29.18713E+000
1,1,175,-49.50000E-006,28.80000E-012,29.35560E+000,7.30800E+000,15.07500E-006,29.35560E+000
1,1,176,-53.80000E-006,28.10000E-012,29.52385E+000,7.35000E+000,12.75800E-006,29.52385E+000
1,1,177,-52.80000E-006,27.50000E-012,29.69207E+000,7.39200E+000,5.36100E-006,29.69207E+000
1,1,178,-49.60000E-006,26.10000E-012,29.86142E+000,7.43400E+000,-9.08400E-006,29.86142E+000
1,1,179,-54.20000E-006,27.10000E-012,30.02967E+000,7.47600E+000,-13.30900E-006,30.02967E+000
1,1,180,-52.80000E-006,24.50000E-012,30.19792E+000,7.51800E+000,-13.63700E-006,30.19792E+000
1,1,181,-50.00000E-006,23.40000E-012,30.36635E+000,7.56000E+000,-8.29200E-006,30.36635E+000
1,1,182,-55.80000E-006,25.60000E-012,30.53460E+000,7.60200E+000,-190.00000E-009,30.53460E+000
1,1,183,-55.10000E-006,23.80000E-012,30.70283E+000,7.64400E+000,9.05500E-006,30.70283E+000
1,1,184,-54.50000E-006,25.30000E-012,30.87111E+000,7.68600E+000,13.24400E-006,30.87111E+000
1,1,185,-58.10000E-006,23.30000E-012,31.03975E+000,7.72800E+000,13.76700E-006,31.03975E+000
1,1,186,-50.90000E-006,74.60000E-012,31.20800E+000,7.77000E+000,7.24000E-006,31.20800E+000
1,1,187,-51.70000E-006,28.30000E-012,31.37628E+000,7.81200E+000,-1.23500E-006,31.37628E+000
1,1,188,-54.60000E-006,24.20000E-012,31.54453E+000,7.85400E+000,-9.41600E-006,31.54453E+000
1,1,189,-49.70000E-006,23.60000E-012,31.71277E+000,7.89600E+000,-13.35700E-006,31.71277E+000
1,1,190,-51.60000E-006,21.40000E-012,31.88107E+000,7.93800E+000,-13.78200E-006,31.88107E+000
1,1,191,-55.30000E-006,172.60000E-012,32.04934E+000,7.98000E+000,-7.72100E-006,32.04934E+000
1,1,192,-49.30000E-006,-77.50000E-012,32.21758E+000,8.02200E+000,348.00000E-009,32.21758E+000
1,1,193,-53.10000E-006,23.60000E-012,32.38585E+000,8.06400E+000,9.26500E-006,32.38585E+000
1,1,194,-55.20000E-006,28.10000E-012,32.55410E+000,8.10600E+000,13.40000E-006,32.55410E+000
1,1,195,-52.70000E-006,30.60000E-012,32.72235E+000,8.14800E+000,13.47100E-006,32.72235E+000
1,1,196,-57.70000E-006,29.90000E-012,32.89063E+000,8.19000E+000,8.76100E-006,32.89063E+000
1,1,197,-58.30000E-006,34.60000E-012,33.05886E+000,8.23200E+000,1.02100E-006,33.05886E+000
1,1,198,-51.00000E-006,27.50000E-012,33.22723E+000,8.27400E+000,-8.79000E-006,33.22723E+000
1,1,199,-53.60000E-006,40.20000E-012,33.39551E+000,8.31600E+000,-13.25700E-006,33.39551E+000
1,1,200,-54.20000E-006,42.60000E-012,33.56375E+000,8.35800E+000,-13.60100E-006,33.56375E+000
1,1,201,-49.80000E-006,32.50000E-012,33.73199E+000,8.40000E+000,-8.80400E-006,33.73199E+000
1,1,202,-53.70000E-006,43.00000E-012,33.90042E+000,8.44200E+000,-115.00000E-009,33.90042E+000
1,1,203,-53.30000E-006,47.20000E-012,34.06870E+000,8.48400E+000,9.21700E-006,34.06870E+000
1,1,204,-49.90000E-006,46.20000E-012,34.23694E+000,8.52600E+000,13.35300E-006,34.23694E+000
1,1,205,-54.20000E-006,51.90000E-012,34.40521E+000,8.56800E+000,13.55400E-006,34.40521E+000
1,1,206,-52.90000E-006,49.30000E-012,34.57350E+000,8.61000E+000,8.81700E-006,34.57350E+000
1,1,207,-52.30000E-006,53.60000E-012,34.74173E+000,8.65200E+000,1.17400E-006,34.74173E+000
1,1,208,-58.70000E-006,55.70000E-012,34.91000E+000,8.69400E+000,-8.49600E-006,34.91000E+000
1,1,209,-55.90000E-006,56.50000E-012,35.07825E+000,8.73600E+000,-13.03400E-006,35.07825E+000
1,1,210,-53.80000E-006,56.30000E-012,35.24653E+000,8.77800E+000,-14.04000E-006,35.24653E+000
1,1,211,-54.50000E-006,51.20000E-012,35.41478E+000,8.82000E+000,-9.15400E-006,35.41478E+000
1,1,212,-50.80000E-006,50.20000E-012,35.58308E+000,8.86200E+000,-1.74300E-006,35.58308E+000
1,1,213,-52.20000E-006,47.10000E-012,35.77446E+000,8.90400E+000,2.82500E-006,35.77446E+000
1,1,214,-55.00000E-006,64.80000E-012,35.94270E+000,8.94600E+000,-6.46600E-006,35.94270E+000
1,1,215,-50.20000E-006,77.60000E-012,36.11101E+000,8.98800E+000,-12.10200E-006,36.11101E+000
1,1,216,-53.00000E-006,87.40000E-012,36.28852E+000,9.03000E+000,13.55300E-006,36.28852E+000
1,1,217,-54.60000E-006,94.60000E-012,36.45675E+000,9.07200E+000,6.90300E-006,36.45675E+000
1,1,218,-49.20000E-006,99.40000E-012,36.62504E+000,9.11400E+000,-1.60400E-006,36.62504E+000
1,1,219,-54.40000E-006,105.30000E-012,36.79339E+000,9.15600E+000,-9.62900E-006,36.79339E+000
1,1,220,-58.20000E-006,107.40000E-012,36.96162E+000,9.19800E+000,-13.51900E-006,36.96162E+000
1,1,221,-53.30000E-006,115.10000E-012,37.13024E+000,9.24000E+000,-13.85900E-006,37.13024E+000
1,1,222,-58.10000E-006,124.00000E-012,37.29851E+000,9.28200E+000,-5.41400E-006,37.29851E+000
1,1,223,-53.80000E-006,133.30000E-012,37.46676E+000,9.32400E+000,2.96300E-006,37.46676E+000
1,1,224,-49.90000E-006,131.70000E-012,37.63501E+000,9.36600E+000,9.70600E-006,37.63501E+000
1,1,225,-54.30000E-006,151.90000E-012,37.80341E+000,9.40800E+000,14.87800E-006,37.80341E+000
1,1,226,-53.30000E-006,149.90000E-012,37.97165E+000,9.45000E+000,13.02400E-006,37.97165E+000
1,1,227,-50.40000E-006,152.00000E-012,38.13992E+000,9.49200E+000,5.83500E-006,38.13992E+000
1,1,228,-54.80000E-006,169.20000E-012,38.30819E+000,9.53400E+000,-2.58300E-006,38.30819E+000
1,1,229,-52.10000E-006,169.00000E-012,38.47642E+000,9.57600E+000,-9.69200E-006,38.47642E+000
1,1,230,-50.60000E-006,169.90000E-012,38.64467E+000,9.61800E+000,-13.82500E-006,38.64467E+000
1,1,231,-55.10000E-006,167.00000E-012,38.81296E+000,9.66000E+000,-13.77000E-006,38.81296E+000
1,1,232,-54.10000E-006,185.20000E-012,38.98131E+000,9.70200E+000,-6.08900E-006,38.98131E+000
1,1,233,-55.60000E-006,196.50000E-012,39.14955E+000,9.74400E+000,2.02800E-006,39.14955E+000
1,1,234,-58.90000E-006,205.80000E-012,39.31781E+000,9.78600E+000,9.56800E-006,39.31781E+000
1,1,235,-52.10000E-006,216.40000E-012,39.48607E+000,9.82800E+000,13.57800E-006,39.48607E+000
1,1,236,-51.90000E-006,212.10000E-012,39.65431E+000,9.87000E+000,13.77500E-006,39.65431E+000
1,1,237,-54.90000E-006,228.40000E-012,39.82258E+000,9.91200E+000,7.41600E-006,39.82258E+000
1,1,238,-50.00000E-006,264.00000E-012,39.99081E+000,9.95400E+000,-505.00000E-009,39.99081E+000
1,1,239,-52.80000E-006,269.30000E-012,40.15906E+000,9.99600E+000,-9.24200E-006,40.15906E+000
1,1,240,-55.10000E-006,246.40000E-012,40.32737E+000,10.03800E+000,-13.31600E-006,40.32737E+000
1,1,241,-49.20000E-006,265.70000E-012,40.49561E+000,10.08000E+000,-13.51400E-006,40.49561E+000
1,1,242,-53.40000E-006,270.10000E-012,40.66386E+000,10.12200E+000,-8.69600E-006,40.66386E+000
1,1,243,-55.20000E-006,225.40000E-012,40.83211E+000,10.16400E+000,-1.06000E-006,40.83211E+000
1,1,244,-51.20000E-006,264.70000E-012,41.00036E+000,10.20600E+000,8.67200E-006,41.00036E+000
1,1,245,-57.30000E-006,299.20000E-012,41.16861E+000,10.24800E+000,12.97600E-006,41.16861E+000
1,1,246,-57.80000E-006,308.70000E-012,41.33687E+000,10.29000E+000,14.22400E-006,41.33687E+000
1,1,247,-52.90000E-006,349.60000E-012,41.50511E+000,10.33200E+000,9.74200E-006,41.50511E+000
1,1,248,-54.50000E-006,381.80000E-012,41.67334E+000,10.37400E+000,2.62700E-006,41.67334E+000
