Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,116,-48.50000E-006,18.20000E-012,19.42868E+000,4.83000E+000,-12.45000E-006,19.42868E+000
1,1,117,-45.00000E-006,17.70000E-012,19.59693E+000,4.87200E+000,-4.14500E-006,19.59693E+000
1,1,118,-50.80000E-006,21.10000E-012,19.76520E+000,4.91400E+000,4.42400E-006,19.76520E+000
1,1,119,-51.10000E-006,21.60000E-012,19.93344E+000,4.95600E+000,10.35100E-006,19.93344E+000
1,1,120,-45.70000E-006,25.30000E-012,20.10169E+000,4.99800E+000,14.94200E-006,20.10169E+000
1,1,121,-48.10000E-006,25.70000E-012,20.27060E+000,5.04000E+000,9.76500E-006,20.27060E+000
1,1,122,-48.20000E-006,29.60000E-012,20.43886E+000,5.08200E+000,2.46000E-006,20.43886E+000
1,1,123,-44.40000E-006,39.90000E-012,20.60710E+000,5.12400E+000,-6.93700E-006,20.60710E+000
1,1,124,-48.10000E-006,32.40000E-012,20.77535E+000,5.16600E+000,-12.16300E-006,20.77535E+000
1,1,125,-46.80000E-006,34.90000E-012,20.94360E+000,5.20800E+000,-14.56900E-006,20.94360E+000
1,1,126,-44.30000E-006,38.60000E-012,21.11186E+000,5.25000E+000,-11.26000E-006,21.11186E+000
1,1,127,-48.20000E-006,40.90000E-012,21.28012E+000,5.29200E+000,-3.22300E-006,21.28012E+000
1,1,128,-46.00000E-006,42.30000E-012,21.44837E+000,5.33400E+000,5.71400E-006,21.44837E+000
1,1,129,-45.20000E-006,44.90000E-012,21.61662E+000,5.37600E+000,11.25500E-006,21.61662E+000
1,1,130,-51.20000E-006,48.40000E-012,21.78489E+000,5.41800E+000,14.61900E-006,21.78489E+000
1,1,131,-48.10000E-006,48.30000E-012,21.95313E+000,5.46000E+000,12.47700E-006,21.95313E+000
1,1,132,-49.20000E-006,51.50000E-012,22.12138E+000,5.50200E+000,4.35200E-006,22.12138E+000
1,1,133,-50.50000E-006,53.70000E-012,22.28965E+000,5.54400E+000,-4.30500E-006,22.28965E+000
1,1,134,-44.70000E-006,61.30000E-012,22.45791E+000,5.58600E+000,-10.39400E-006,22.45791E+000
1,1,135,-45.80000E-006,54.50000E-012,22.62613E+000,5.62800E+000,-15.01900E-006,22.62613E+000
1,1,136,-48.60000E-006,64.30000E-012,22.79439E+000,5.67000E+000,-12.82400E-006,22.79439E+000
1,1,137,-44.10000E-006,68.50000E-012,22.96263E+000,5.71200E+000,-5.33000E-006,22.96263E+000
1,1,138,-46.40000E-006,67.70000E-012,23.13088E+000,5.75400E+000,3.14000E-006,23.13088E+000
1,1,139,-48.50000E-006,81.00000E-012,23.29914E+000,5.79600E+000,9.76200E-006,23.29914E+000
1,1,140,-44.20000E-006,77.90000E-012,23.46769E+000,5.83800E+000,14.95800E-006,23.46769E+000
1,1,141,-47.60000E-006,81.50000E-012,23.63609E+000,5.88000E+000,12.39200E-006,23.63609E+000
1,1,142,-50.00000E-006,94.10000E-012,23.80436E+000,5.92200E+000,4.50600E-006,23.80436E+000
1,1,143,-46.80000E-006,91.10000E-012,23.97261E+000,5.96400E+000,-4.03500E-006,23.97261E+000
1,1,144,-51.00000E-006,92.00000E-012,24.14084E+000,6.00600E+000,-10.11700E-006,24.14084E+000
1,1,145,-51.20000E-006,104.30000E-012,24.30909E+000,6.04800E+000,-14.90300E-006,24.30909E+000
1,1,146,-43.80000E-006,103.30000E-012,24.47734E+000,6.09000E+000,-13.01800E-006,24.47734E+000
1,1,147,-47.60000E-006,103.30000E-012,24.64557E+000,6.13200E+000,-5.70800E-006,24.64557E+000
1,1,148,-47.40000E-006,112.10000E-012,24.81383E+000,6.17400E+000,2.70700E-006,24.81383E+000
1,1,149,-44.10000E-006,109.70000E-012,24.98207E+000,6.21600E+000,9.57100E-006,24.98207E+000
1,1,150,-48.70000E-006,106.30000E-012,25.15051E+000,6.25800E+000,14.71200E-006,25.15051E+000
1,1,151,-47.50000E-006,110.40000E-012,25.31877E+000,6.30000E+000,13.17400E-006,25.31877E+000
1,1,152,-45.20000E-006,108.90000E-012,25.48704E+000,6.34200E+000,6.13900E-006,25.48704E+000
1,1,153,-48.40000E-006,99.50000E-012,25.65528E+000,6.38400E+000,-2.20900E-006,25.65528E+000
1,1,154,-45.90000E-006,95.40000E-012,25.82356E+000,6.42600E+000,-9.58000E-006,25.82356E+000
1,1,155,-48.40000E-006,90.20000E-012,25.99179E+000,6.46800E+000,-13.39700E-006,25.99179E+000
1,1,156,-52.30000E-006,89.90000E-012,26.16004E+000,6.51000E+000,-13.85900E-006,26.16004E+000
1,1,157,-48.20000E-006,86.20000E-012,26.32831E+000,6.55200E+000,-7.23700E-006,26.32831E+000
1,1,158,-47.10000E-006,78.40000E-012,26.49662E+000,6.59400E+000,1.33100E-006,26.49662E+000
1,1,159,-48.40000E-006,76.30000E-012,26.66485E+000,6.63600E+000,9.39700E-006,26.66485E+000
1,1,160,-44.30000E-006,68.40000E-012,26.83313E+000,6.67800E+000,13.44300E-006,26.83313E+000
1,1,161,-46.20000E-006,67.40000E-012,27.00137E+000,6.72000E+000,13.57200E-006,27.00137E+000
1,1,162,-49.10000E-006,59.90000E-012,27.16960E+000,6.76200E+000,8.50300E-006,27.16960E+000
1,1,163,-44.30000E-006,56.20000E-012,27.33786E+000,6.80400E+000,446.00000E-009,27.33786E+000
1,1,164,-47.00000E-006,50.60000E-012,27.50615E+000,6.84600E+000,-9.15400E-006,27.50615E+000
1,1,165,-48.60000E-006,46.90000E-012,27.67440E+000,6.88800E+000,-13.21500E-006,27.67440E+000
1,1,166,-43.60000E-006,49.70000E-012,27.84266E+000,6.93000E+000,-13.75200E-006,27.84266E+000
1,1,167,-49.40000E-006,38.40000E-012,28.01090E+000,6.97200E+000,-8.85900E-006,28.01090E+000
1,1,168,-51.60000E-006,37.90000E-012,28.17921E+000,7.01400E+000,-1.57600E-006,28.17921E+000
1,1,169,-46.90000E-006,35.80000E-012,28.34747E+000,7.05600E+000,8.23700E-006,28.34747E+000
1,1,170,-50.10000E-006,37.10000E-012,28.51584E+000,7.09800E+000,13.05800E-006,28.51584E+000
1,1,171,-47.90000E-006,33.80000E-012,28.68412E+000,7.14000E+000,14.11700E-006,28.68412E+000
1,1,172,-44.10000E-006,28.40000E-012,28.85239E+000,7.18200E+000,9.06300E-006,28.85239E+000
1,1,173,-48.40000E-006,28.30000E-012,29.02062E+000,7.22400E+000,2.15800E-006,29.02062E+000
1,1,174,-47.10000E-006,25.20000E-012,29.18893E+000,7.26600E+000,-7.75800E-006,29.18893E+000
1,1,175,-45.30000E-006,26.20000E-012,29.35741E+000,7.30800E+000,-13.10500E-006,29.35741E+000
1,1,176,-48.60000E-006,23.30000E-012,29.52565E+000,7.35000E+000,-14.10100E-006,29.52565E+000
1,1,177,-45.90000E-006,22.50000E-012,29.69391E+000,7.39200E+000,-9.10300E-006,29.69391E+000
1,1,178,-45.30000E-006,24.90000E-012,29.86219E+000,7.43400E+000,-1.99600E-006,29.86219E+000
1,1,179,-49.10000E-006,19.20000E-012,30.03042E+000,7.47600E+000,7.63900E-006,30.03042E+000
1,1,180,-48.90000E-006,27.20000E-012,30.19867E+000,7.51800E+000,12.57500E-006,30.19867E+000
1,1,181,-49.30000E-006,27.80000E-012,30.36696E+000,7.56000E+000,14.35100E-006,30.36696E+000
1,1,182,-52.20000E-006,27.30000E-012,30.53521E+000,7.60200E+000,10.65900E-006,30.53521E+000
1,1,183,-44.70000E-006,23.30000E-012,30.70350E+000,7.64400E+000,2.96900E-006,30.70350E+000
1,1,184,-46.50000E-006,24.40000E-012,30.87176E+000,7.68600E+000,-6.31300E-006,30.87176E+000
1,1,185,-49.10000E-006,23.10000E-012,31.03999E+000,7.72800E+000,-11.88200E-006,31.03999E+000
1,1,186,-44.70000E-006,23.60000E-012,31.20825E+000,7.77000E+000,-14.58000E-006,31.20825E+000
1,1,187,-47.40000E-006,28.50000E-012,31.37654E+000,7.81200E+000,-11.82300E-006,31.37654E+000
1,1,188,-48.30000E-006,26.60000E-012,31.54479E+000,7.85400E+000,-3.69700E-006,31.54479E+000
1,1,189,-43.80000E-006,25.70000E-012,31.71308E+000,7.89600E+000,5.10000E-006,31.71308E+000
1,1,190,-47.50000E-006,29.40000E-012,31.88136E+000,7.93800E+000,10.99200E-006,31.88136E+000
1,1,191,-49.00000E-006,24.80000E-012,32.05074E+000,7.98000E+000,13.69300E-006,32.05074E+000
1,1,192,-46.10000E-006,28.00000E-012,32.21900E+000,8.02200E+000,7.22300E-006,32.21900E+000
1,1,193,-51.20000E-006,30.20000E-012,32.38727E+000,8.06400E+000,-1.13200E-006,32.38727E+000
1,1,194,-50.90000E-006,35.20000E-012,32.55550E+000,8.10600E+000,-9.16600E-006,32.55550E+000
1,1,195,-45.30000E-006,30.00000E-012,32.72379E+000,8.14800E+000,-13.27300E-006,32.72379E+000
1,1,196,-48.40000E-006,18.20000E-012,32.89206E+000,8.19000E+000,-13.53500E-006,32.89206E+000
1,1,197,-47.20000E-006,29.20000E-012,33.06029E+000,8.23200E+000,-8.52100E-006,33.06029E+000
1,1,198,-45.00000E-006,31.40000E-012,33.22855E+000,8.27400E+000,-703.00000E-009,33.22855E+000
1,1,199,-48.20000E-006,36.50000E-012,33.39683E+000,8.31600E+000,8.91100E-006,33.39683E+000
1,1,200,-46.20000E-006,37.80000E-012,33.56506E+000,8.35800E+000,13.12500E-006,33.56506E+000
1,1,201,-44.80000E-006,41.90000E-012,33.73330E+000,8.40000E+000,14.20100E-006,33.73330E+000
1,1,202,-48.70000E-006,47.80000E-012,33.90155E+000,8.44200E+000,9.64500E-006,33.90155E+000
1,1,203,-45.30000E-006,52.50000E-012,34.06978E+000,8.48410E+000,2.29500E-006,34.06978E+000
1,1,204,-46.20000E-006,55.00000E-012,34.23802E+000,8.52600E+000,-6.71200E-006,34.23802E+000
1,1,205,-51.40000E-006,48.20000E-012,34.40629E+000,8.56800E+000,-12.11500E-006,34.40629E+000
1,1,206,-47.50000E-006,51.90000E-012,34.57454E+000,8.61000E+000,-14.32700E-006,34.57454E+000
1,1,207,-49.60000E-006,57.60000E-012,34.74280E+000,8.65200E+000,-11.68900E-006,34.74280E+000
1,1,208,-49.40000E-006,59.40000E-012,34.91106E+000,8.69400E+000,-3.56300E-006,34.91106E+000
1,1,209,-44.40000E-006,63.00000E-012,35.07930E+000,8.73600E+000,4.81600E-006,35.07930E+000
1,1,210,-47.60000E-006,66.90000E-012,35.27198E+000,8.77800E+000,-9.46000E-006,35.27198E+000
1,1,211,-48.30000E-006,70.90000E-012,35.44023E+000,8.82000E+000,-13.33100E-006,35.44023E+000
1,1,212,-43.90000E-006,75.40000E-012,35.60906E+000,8.86200E+000,-12.65900E-006,35.60906E+000
1,1,213,-48.20000E-006,78.90000E-012,35.78682E+000,8.90400E+000,-928.00000E-009,35.78682E+000
1,1,214,-47.40000E-006,84.20000E-012,35.95506E+000,8.94600E+000,-9.19800E-006,35.95506E+000
1,1,215,-44.70000E-006,88.60000E-012,36.12329E+000,8.98800E+000,-13.24700E-006,36.12329E+000
1,1,216,-48.00000E-006,94.20000E-012,36.29157E+000,9.03000E+000,-13.43100E-006,36.29157E+000
1,1,217,-48.80000E-006,98.30000E-012,36.45981E+000,9.07200E+000,-9.05000E-006,36.45981E+000
1,1,218,-48.20000E-006,106.30000E-012,36.62805E+000,9.11400E+000,-1.18200E-006,36.62805E+000
1,1,219,-51.60000E-006,111.60000E-012,36.79633E+000,9.15600E+000,8.62000E-006,36.79633E+000
1,1,220,-46.30000E-006,127.60000E-012,36.96462E+000,9.19800E+000,12.19700E-006,36.96462E+000
1,1,221,-45.70000E-006,121.60000E-012,37.13287E+000,9.24000E+000,14.09300E-006,37.13287E+000
1,1,222,-49.00000E-006,129.40000E-012,37.30127E+000,9.28200E+000,8.91300E-006,37.30127E+000
1,1,223,-44.70000E-006,134.60000E-012,37.46956E+000,9.32400E+000,1.39900E-006,37.46956E+000
1,1,224,-46.40000E-006,143.20000E-012,37.63780E+000,9.36600E+000,-8.12900E-006,37.63780E+000
1,1,225,-49.20000E-006,150.90000E-012,37.80606E+000,9.40800E+000,-12.85400E-006,37.80606E+000
1,1,226,-44.60000E-006,156.50000E-012,37.97432E+000,9.45000E+000,-14.37200E-006,37.97432E+000
1,1,227,-46.80000E-006,164.50000E-012,38.14257E+000,9.49200E+000,-10.02500E-006,38.14257E+000
1,1,228,-49.10000E-006,173.20000E-012,38.31085E+000,9.53400E+000,-2.56100E-006,38.31085E+000
1,1,229,-45.40000E-006,181.20000E-012,38.47907E+000,9.57600E+000,6.65100E-006,38.47907E+000
1,1,230,-51.00000E-006,189.90000E-012,38.64731E+000,9.61800E+000,12.13000E-006,38.64731E+000
1,1,231,-51.90000E-006,198.10000E-012,38.81559E+000,9.66000E+000,14.45100E-006,38.81559E+000
1,1,232,-46.00000E-006,206.90000E-012,38.98382E+000,9.70200E+000,11.91300E-006,38.98382E+000
1,1,233,-47.80000E-006,217.00000E-012,39.15207E+000,9.74400E+000,3.94400E-006,39.15207E+000
1,1,234,-48.00000E-006,229.60000E-012,39.32035E+000,9.78600E+000,-4.80500E-006,39.32035E+000
1,1,235,-44.30000E-006,237.20000E-012,39.48864E+000,9.82800E+000,-10.91800E-006,39.48864E+000
1,1,236,-48.30000E-006,247.70000E-012,39.65687E+000,9.87000E+000,-14.87700E-006,39.65687E+000
1,1,237,-48.10000E-006,258.00000E-012,39.82534E+000,9.91200E+000,-12.17700E-006,39.82534E+000
1,1,238,-45.10000E-006,269.50000E-012,39.99357E+000,9.95400E+000,-3.97000E-006,39.99357E+000
1,1,239,-48.40000E-006,280.30000E-012,40.16181E+000,9.99600E+000,4.41400E-006,40.16181E+000
1,1,240,-46.50000E-006,287.80000E-012,40.33006E+000,10.03790E+000,10.53600E-006,40.33006E+000
1,1,241,-44.90000E-006,288.10000E-012,40.49831E+000,10.08000E+000,14.97100E-006,40.49831E+000
1,1,242,-52.30000E-006,317.40000E-012,40.66655E+000,10.12200E+000,12.91100E-006,40.66655E+000
1,1,243,-49.00000E-006,328.90000E-012,40.83480E+000,10.16400E+000,5.64200E-006,40.83480E+000
1,1,244,-49.30000E-006,342.90000E-012,41.00309E+000,10.20600E+000,-2.89200E-006,41.00309E+000
1,1,245,-49.40000E-006,354.90000E-012,41.17133E+000,10.24800E+000,-9.62000E-006,41.17133E+000
1,1,246,-45.10000E-006,369.80000E-012,41.33959E+000,10.29000E+000,-14.09700E-006,41.33959E+000
1,1,247,-46.50000E-006,380.70000E-012,41.50800E+000,10.33200E+000,-13.21000E-006,41.50800E+000
1,1,248,-49.40000E-006,397.10000E-012,41.67623E+000,10.37400E+000,-5.70600E-006,41.67623E+000
